user_id,session_id,event_date,event_type,product_id,device_type,traffic_source,country
989,U989_S5,2024-01-07 03:06:44,product_view,P0071,Mobile,Paid Search,Canada
1178,U1178_S4,2024-01-07 03:42:49,product_view,P0020,Tablet,Email,France
1369,U1369_S3,2024-01-07 03:46:43,add_to_cart,P0011,Desktop,Paid Search,United Kingdom
6595,U6595_S2,2024-01-07 04:21:19,product_view,P0078,Tablet,Social,Australia
2011,U2011_S5,2024-01-07 04:24:41,product_view,P0117,Mobile,Organic Search,Australia
7324,U7324_S3,2024-01-07 05:01:22,add_to_cart,P0116,Mobile,Email,United States
2528,U2528_S3,2024-01-07 05:20:06,checkout,P0004,Desktop,Paid Search,France
7366,U7366_S4,2024-01-07 05:36:02,purchase,P0019,Tablet,Social,Germany
2,U2_S2,2024-01-07 06:00:10,product_view,P0028,Desktop,Referral,United Kingdom
2493,U2493_S3,2024-01-07 07:18:20,add_to_cart,P0107,Mobile,Social,Canada
4221,U4221_S2,2024-01-07 07:21:37,product_view,P0040,Tablet,Referral,Germany
8285,U8285_S2,2024-01-07 07:36:17,product_view,P0077,Tablet,Organic Search,Germany
1178,U1178_S5,2024-01-07 07:39:49,product_view,P0026,Tablet,Email,France
3145,U3145_S1,2024-01-07 08:02:30,signup,,Tablet,Organic Search,United States
2251,U2251_S1,2024-01-07 08:04:36,signup,,Desktop,Email,United Kingdom
2539,U2539_S1,2024-01-07 08:06:21,signup,,Desktop,Email,France
5686,U5686_S1,2024-01-07 08:58:40,signup,,Desktop,Email,United Kingdom
2886,U2886_S4,2024-01-07 09:08:32,product_view,P0062,Mobile,Organic Search,Germany
7605,U7605_S1,2024-01-07 09:09:21,signup,,Desktop,Referral,United States
3844,U3844_S5,2024-01-07 09:24:31,product_view,P0046,Mobile,Email,Canada
1423,U1423_S1,2024-01-07 09:41:32,signup,,Mobile,Social,Australia
4042,U4042_S2,2024-01-07 09:41:48,product_view,P0055,Desktop,Social,United Kingdom
6539,U6539_S5,2024-01-07 09:45:38,product_view,P0074,Tablet,Organic Search,Australia
7048,U7048_S1,2024-01-07 10:16:13,signup,,Mobile,Social,Canada
4138,U4138_S1,2024-01-07 10:33:32,signup,,Tablet,Paid Search,United States
3018,U3018_S2,2024-01-07 10:35:53,product_view,P0091,Tablet,Paid Search,United States
2739,U2739_S1,2024-01-07 10:37:52,signup,,Mobile,Paid Search,France
5326,U5326_S2,2024-01-07 11:07:10,product_view,P0043,Tablet,Referral,Australia
3286,U3286_S2,2024-01-07 11:12:41,product_view,P0066,Desktop,Social,United Kingdom
1821,U1821_S3,2024-01-07 11:17:34,add_to_cart,P0077,Mobile,Email,France
2094,U2094_S1,2024-01-07 11:26:00,signup,,Mobile,Paid Search,Australia
8228,U8228_S1,2024-01-07 11:39:10,signup,,Desktop,Paid Search,Germany
5947,U5947_S2,2024-01-07 11:46:03,product_view,P0058,Desktop,Organic Search,Germany
6212,U6212_S2,2024-01-07 11:54:02,product_view,P0083,Tablet,Email,United Kingdom
6078,U6078_S1,2024-01-07 12:26:21,signup,,Tablet,Paid Search,Australia
1269,U1269_S2,2024-01-07 12:36:37,product_view,P0076,Tablet,Email,United Kingdom
2309,U2309_S2,2024-01-07 12:40:06,product_view,P0103,Desktop,Organic Search,Australia
4078,U4078_S4,2024-01-07 13:17:49,checkout,P0098,Mobile,Organic Search,Canada
6606,U6606_S1,2024-01-07 13:25:33,signup,,Mobile,Organic Search,France
815,U815_S3,2024-01-07 13:29:10,add_to_cart,P0061,Tablet,Paid Search,Canada
2493,U2493_S4,2024-01-07 13:34:20,product_view,P0087,Mobile,Social,Canada
1726,U1726_S1,2024-01-07 13:38:38,signup,,Desktop,Email,United States
2655,U2655_S1,2024-01-07 13:46:39,signup,,Tablet,Referral,Australia
1265,U1265_S3,2024-01-07 13:49:17,product_view,P0018,Tablet,Email,Australia
2539,U2539_S2,2024-01-07 13:55:21,product_view,P0028,Desktop,Email,France
7036,U7036_S1,2024-01-07 14:12:26,signup,,Tablet,Organic Search,Germany
7450,U7450_S1,2024-01-07 14:22:13,signup,,Tablet,Email,United Kingdom
4078,U4078_S5,2024-01-07 14:33:49,product_view,P0097,Mobile,Organic Search,Canada
2493,U2493_S5,2024-01-07 14:37:20,product_view,P0075,Mobile,Social,Canada
2749,U2749_S4,2024-01-07 14:58:33,purchase,P0031,Desktop,Referral,Germany
3286,U3286_S3,2024-01-07 15:16:41,add_to_cart,P0059,Desktop,Social,United Kingdom
7324,U7324_S4,2024-01-07 15:20:22,product_view,P0013,Mobile,Email,United States
8212,U8212_S1,2024-01-07 15:42:56,signup,,Desktop,Paid Search,Germany
2132,U2132_S4,2024-01-07 15:48:46,checkout,P0078,Desktop,Social,United States
2528,U2528_S4,2024-01-07 16:06:06,product_view,P0021,Desktop,Paid Search,France
4740,U4740_S2,2024-01-07 16:10:02,product_view,P0086,Tablet,Referral,Germany
2886,U2886_S5,2024-01-07 16:12:32,product_view,P0079,Mobile,Organic Search,Germany
2269,U2269_S1,2024-01-07 16:22:35,signup,,Mobile,Paid Search,Germany
4078,U4078_S6,2024-01-07 17:04:49,product_view,P0076,Mobile,Organic Search,Canada
4262,U4262_S1,2024-01-07 17:11:56,signup,,Desktop,Paid Search,United Kingdom
38,U38_S1,2024-01-07 17:18:30,signup,,Tablet,Email,United States
544,U544_S2,2024-01-07 17:32:57,product_view,P0075,Tablet,Referral,Germany
6749,U6749_S3,2024-01-07 18:01:51,add_to_cart,P0023,Tablet,Organic Search,Canada
4143,U4143_S2,2024-01-07 18:31:14,product_view,P0007,Mobile,Organic Search,Canada
365,U365_S1,2024-01-07 18:31:43,signup,,Desktop,Social,Canada
982,U982_S1,2024-01-07 18:34:03,signup,,Desktop,Social,Australia
6226,U6226_S1,2024-01-07 18:55:29,signup,,Mobile,Email,United Kingdom
2,U2_S3,2024-01-07 19:06:10,checkout,P0046,Desktop,Referral,United Kingdom
243,U243_S3,2024-01-07 19:11:52,add_to_cart,P0093,Mobile,Email,Australia
2528,U2528_S5,2024-01-07 19:42:06,product_view,P0082,Desktop,Paid Search,France
3357,U3357_S2,2024-01-07 20:11:48,product_view,P0039,Tablet,Social,Germany
7528,U7528_S1,2024-01-07 20:32:22,signup,,Tablet,Social,Australia
5269,U5269_S2,2024-01-07 21:11:25,product_view,P0071,Mobile,Paid Search,United Kingdom
111,U111_S2,2024-01-07 23:05:38,product_view,P0083,Tablet,Social,United States
7324,U7324_S5,2024-01-07 23:20:22,product_view,P0024,Mobile,Email,United States
2132,U2132_S5,2024-01-07 23:21:46,product_view,P0095,Desktop,Social,United States
4510,U4510_S4,2024-01-07 23:25:31,checkout,P0039,Tablet,Email,Australia
4221,U4221_S3,2024-01-07 23:37:37,add_to_cart,P0077,Tablet,Referral,Germany
2,U2_S4,2024-01-08 00:57:10,product_view,P0006,Desktop,Referral,United Kingdom
2867,U2867_S4,2024-01-08 01:37:25,purchase,P0041,Mobile,Email,United Kingdom
1265,U1265_S4,2024-01-08 01:46:17,product_view,P0026,Tablet,Email,Australia
1423,U1423_S2,2024-01-08 01:58:32,product_view,P0022,Mobile,Social,Australia
7849,U7849_S4,2024-01-08 02:25:35,checkout,P0065,Tablet,Referral,United Kingdom
1639,U1639_S2,2024-01-08 02:28:20,product_view,P0030,Desktop,Organic Search,France
2132,U2132_S6,2024-01-08 02:32:46,product_view,P0094,Desktop,Social,United States
253,U253_S2,2024-01-08 02:45:31,product_view,P0033,Tablet,Paid Search,Germany
4721,U4721_S2,2024-01-08 02:46:42,product_view,P0105,Desktop,Organic Search,Canada
4150,U4150_S2,2024-01-08 03:13:14,add_to_cart,P0042,Tablet,Social,United Kingdom
5630,U5630_S2,2024-01-08 03:19:52,product_view,P0062,Desktop,Organic Search,France
4748,U4748_S2,2024-01-08 03:37:56,product_view,P0034,Mobile,Referral,Australia
6749,U6749_S4,2024-01-08 04:03:51,checkout,P0066,Tablet,Organic Search,Canada
1369,U1369_S4,2024-01-08 04:07:43,purchase,P0044,Desktop,Paid Search,United Kingdom
5947,U5947_S3,2024-01-08 04:18:03,add_to_cart,P0018,Desktop,Organic Search,Germany
2801,U2801_S3,2024-01-08 05:06:14,checkout,P0062,Tablet,Referral,France
5850,U5850_S3,2024-01-08 05:37:26,checkout,P0040,Mobile,Referral,Canada
7346,U7346_S3,2024-01-08 05:42:18,add_to_cart,P0097,Tablet,Email,Canada
1233,U1233_S3,2024-01-08 05:48:52,checkout,P0076,Desktop,Organic Search,Germany
7781,U7781_S2,2024-01-08 06:26:41,product_view,P0067,Tablet,Social,United States
3979,U3979_S2,2024-01-08 06:50:14,product_view,P0065,Desktop,Social,United Kingdom
737,U737_S2,2024-01-08 07:08:26,product_view,P0077,Desktop,Email,Australia
6144,U6144_S2,2024-01-08 07:19:45,add_to_cart,P0097,Desktop,Paid Search,Canada
7849,U7849_S5,2024-01-08 07:37:35,product_view,P0015,Tablet,Referral,United Kingdom
6749,U6749_S5,2024-01-08 07:39:51,purchase,P0098,Tablet,Organic Search,Canada
898,U898_S2,2024-01-08 07:58:32,product_view,P0008,Desktop,Paid Search,United States
4274,U4274_S1,2024-01-08 08:05:48,signup,,Desktop,Social,Germany
6212,U6212_S3,2024-01-08 08:13:02,add_to_cart,P0062,Tablet,Email,United Kingdom
4123,U4123_S3,2024-01-08 08:22:55,add_to_cart,P0075,Desktop,Email,United Kingdom
5414,U5414_S1,2024-01-08 08:30:19,signup,,Mobile,Paid Search,France
3301,U3301_S1,2024-01-08 08:57:44,signup,,Mobile,Paid Search,Canada
2867,U2867_S5,2024-01-08 08:58:25,product_view,P0024,Mobile,Email,United Kingdom
2695,U2695_S3,2024-01-08 09:01:52,add_to_cart,P0088,Desktop,Email,Australia
5269,U5269_S3,2024-01-08 09:22:25,product_view,P0061,Mobile,Paid Search,United Kingdom
2930,U2930_S1,2024-01-08 09:25:12,signup,,Mobile,Email,United Kingdom
1964,U1964_S3,2024-01-08 10:03:49,add_to_cart,P0100,Mobile,Paid Search,Canada
7682,U7682_S1,2024-01-08 10:06:53,signup,,Tablet,Paid Search,Germany
1233,U1233_S4,2024-01-08 10:44:52,product_view,P0012,Desktop,Organic Search,Germany
4510,U4510_S5,2024-01-08 10:52:31,product_view,P0075,Tablet,Email,Australia
6144,U6144_S3,2024-01-08 10:54:45,checkout,P0005,Desktop,Paid Search,Canada
3612,U3612_S2,2024-01-08 11:13:13,add_to_cart,P0118,Mobile,Referral,Australia
5269,U5269_S4,2024-01-08 11:13:25,product_view,P0066,Mobile,Paid Search,United Kingdom
1821,U1821_S4,2024-01-08 11:15:34,checkout,P0036,Mobile,Email,France
1516,U1516_S1,2024-01-08 11:32:01,signup,,Mobile,Referral,France
1964,U1964_S4,2024-01-08 11:40:49,checkout,P0070,Mobile,Paid Search,Canada
6335,U6335_S3,2024-01-08 12:29:37,add_to_cart,P0038,Tablet,Email,United Kingdom
701,U701_S2,2024-01-08 12:36:09,product_view,P0077,Mobile,Paid Search,France
7781,U7781_S3,2024-01-08 12:47:41,product_view,P0026,Tablet,Social,United States
3145,U3145_S2,2024-01-08 12:55:30,add_to_cart,P0067,Tablet,Organic Search,United States
5228,U5228_S1,2024-01-08 13:02:20,signup,,Mobile,Referral,France
7139,U7139_S2,2024-01-08 13:08:48,product_view,P0076,Desktop,Paid Search,United Kingdom
2,U2_S5,2024-01-08 13:26:10,product_view,P0069,Desktop,Referral,United Kingdom
5039,U5039_S1,2024-01-08 13:43:14,signup,,Tablet,Paid Search,France
1621,U1621_S3,2024-01-08 13:46:28,add_to_cart,P0104,Mobile,Email,Germany
463,U463_S1,2024-01-08 13:52:12,signup,,Mobile,Email,United States
7849,U7849_S6,2024-01-08 13:57:35,product_view,P0092,Tablet,Referral,United Kingdom
1014,U1014_S2,2024-01-08 14:18:43,product_view,P0027,Mobile,Organic Search,United States
5686,U5686_S2,2024-01-08 14:25:40,product_view,P0029,Desktop,Email,United Kingdom
3122,U3122_S2,2024-01-08 14:31:00,product_view,P0069,Mobile,Referral,Canada
6393,U6393_S1,2024-01-08 14:35:51,signup,,Mobile,Social,United States
4627,U4627_S3,2024-01-08 14:56:51,add_to_cart,P0041,Mobile,Referral,Canada
982,U982_S2,2024-01-08 15:24:03,product_view,P0050,Desktop,Social,Australia
1269,U1269_S3,2024-01-08 15:27:37,add_to_cart,P0095,Tablet,Email,United Kingdom
1526,U1526_S3,2024-01-08 15:27:54,add_to_cart,P0063,Mobile,Social,France
2353,U2353_S1,2024-01-08 15:33:17,signup,,Mobile,Referral,United Kingdom
6078,U6078_S2,2024-01-08 15:37:21,purchase,P0108,Tablet,Paid Search,Australia
3670,U3670_S3,2024-01-08 15:40:11,add_to_cart,P0001,Mobile,Referral,Australia
1423,U1423_S3,2024-01-08 15:40:32,add_to_cart,P0083,Mobile,Social,Australia
2782,U2782_S2,2024-01-08 15:50:46,product_view,P0050,Desktop,Organic Search,United States
253,U253_S3,2024-01-08 15:51:31,add_to_cart,P0089,Tablet,Paid Search,Germany
6827,U6827_S1,2024-01-08 16:46:13,signup,,Desktop,Social,United States
4916,U4916_S3,2024-01-08 16:53:03,add_to_cart,P0052,Tablet,Organic Search,France
2695,U2695_S4,2024-01-08 16:59:52,checkout,P0115,Desktop,Email,Australia
2930,U2930_S2,2024-01-08 17:06:12,product_view,P0035,Mobile,Email,United Kingdom
4103,U4103_S2,2024-01-08 17:10:45,product_view,P0041,Desktop,Social,France
4493,U4493_S1,2024-01-08 17:18:23,signup,,Tablet,Social,Australia
1299,U1299_S1,2024-01-08 17:20:31,signup,,Desktop,Social,France
6319,U6319_S1,2024-01-08 17:30:46,signup,,Desktop,Organic Search,Germany
1141,U1141_S2,2024-01-08 18:11:39,checkout,P0070,Desktop,Organic Search,Canada
7936,U7936_S1,2024-01-08 18:44:06,signup,,Mobile,Social,United Kingdom
3612,U3612_S3,2024-01-08 18:44:13,product_view,P0065,Mobile,Referral,Australia
7624,U7624_S1,2024-01-08 18:46:51,signup,,Tablet,Email,United States
317,U317_S1,2024-01-08 19:07:38,signup,,Desktop,Social,United Kingdom
5368,U5368_S3,2024-01-08 19:08:16,add_to_cart,P0093,Mobile,Referral,Germany
6212,U6212_S4,2024-01-08 19:29:02,product_view,P0109,Tablet,Email,United Kingdom
6749,U6749_S6,2024-01-08 19:32:51,product_view,P0015,Tablet,Organic Search,Canada
4445,U4445_S1,2024-01-08 19:50:38,signup,,Mobile,Social,France
3612,U3612_S4,2024-01-08 20:00:13,product_view,P0100,Mobile,Referral,Australia
8448,U8448_S1,2024-01-08 20:16:12,signup,,Desktop,Email,United Kingdom
2269,U2269_S2,2024-01-08 20:36:35,checkout,P0015,Mobile,Paid Search,Germany
5484,U5484_S1,2024-01-08 20:40:16,signup,,Mobile,Social,Canada
1269,U1269_S4,2024-01-08 20:50:37,checkout,P0018,Tablet,Email,United Kingdom
6144,U6144_S4,2024-01-08 20:57:45,product_view,P0042,Desktop,Paid Search,Canada
4311,U4311_S1,2024-01-08 21:47:11,signup,,Mobile,Paid Search,France
815,U815_S4,2024-01-08 22:24:10,checkout,P0078,Tablet,Paid Search,Canada
1233,U1233_S5,2024-01-08 22:33:52,product_view,P0031,Desktop,Organic Search,Germany
7139,U7139_S3,2024-01-08 22:37:48,add_to_cart,P0014,Desktop,Paid Search,United Kingdom
463,U463_S2,2024-01-08 22:48:12,product_view,P0013,Mobile,Email,United States
333,U333_S3,2024-01-08 23:00:05,purchase,P0067,Desktop,Organic Search,United States
701,U701_S3,2024-01-08 23:02:09,product_view,P0106,Mobile,Paid Search,France
6212,U6212_S5,2024-01-08 23:18:02,product_view,P0001,Tablet,Email,United Kingdom
4510,U4510_S6,2024-01-08 23:34:31,product_view,P0029,Tablet,Email,Australia
2862,U2862_S2,2024-01-08 23:34:39,product_view,P0088,Tablet,Social,France
8241,U8241_S2,2024-01-08 23:40:20,product_view,P0057,Mobile,Email,United Kingdom
2539,U2539_S3,2024-01-08 23:40:21,add_to_cart,P0024,Desktop,Email,France
4345,U4345_S2,2024-01-08 23:55:47,product_view,P0013,Desktop,Paid Search,Australia
4103,U4103_S3,2024-01-09 00:25:45,product_view,P0103,Desktop,Social,France
7139,U7139_S4,2024-01-09 00:33:48,product_view,P0052,Desktop,Paid Search,United Kingdom
6078,U6078_S3,2024-01-09 01:05:21,product_view,P0085,Tablet,Paid Search,Australia
5200,U5200_S2,2024-01-09 01:23:05,product_view,P0074,Desktop,Referral,Australia
1873,U1873_S3,2024-01-09 01:24:45,checkout,P0099,Desktop,Paid Search,Canada
6749,U6749_S7,2024-01-09 01:26:51,product_view,P0052,Tablet,Organic Search,Canada
6968,U6968_S4,2024-01-09 01:51:51,checkout,P0050,Tablet,Email,United Kingdom
5368,U5368_S4,2024-01-09 02:53:16,product_view,P0109,Mobile,Referral,Germany
4993,U4993_S2,2024-01-09 03:12:42,product_view,P0092,Mobile,Organic Search,United Kingdom
5326,U5326_S3,2024-01-09 03:19:10,add_to_cart,P0104,Tablet,Referral,Australia
7139,U7139_S5,2024-01-09 03:29:48,product_view,P0016,Desktop,Paid Search,United Kingdom
2309,U2309_S3,2024-01-09 03:43:06,add_to_cart,P0119,Desktop,Organic Search,Australia
815,U815_S5,2024-01-09 03:53:10,product_view,P0032,Tablet,Paid Search,Canada
7570,U7570_S2,2024-01-09 04:03:32,product_view,P0017,Tablet,Organic Search,Canada
6986,U6986_S3,2024-01-09 04:07:16,add_to_cart,P0119,Desktop,Organic Search,United Kingdom
4916,U4916_S4,2024-01-09 04:31:03,checkout,P0032,Tablet,Organic Search,France
5489,U5489_S2,2024-01-09 04:50:12,product_view,P0046,Mobile,Social,Australia
4262,U4262_S2,2024-01-09 04:55:56,add_to_cart,P0118,Desktop,Paid Search,United Kingdom
1621,U1621_S4,2024-01-09 05:19:28,checkout,P0014,Mobile,Email,Germany
7048,U7048_S2,2024-01-09 05:36:13,product_view,P0069,Mobile,Social,Canada
6319,U6319_S2,2024-01-09 05:37:46,product_view,P0010,Desktop,Organic Search,Germany
2269,U2269_S3,2024-01-09 05:47:35,product_view,P0018,Mobile,Paid Search,Germany
4342,U4342_S3,2024-01-09 06:03:20,add_to_cart,P0032,Tablet,Paid Search,Germany
3670,U3670_S4,2024-01-09 06:13:11,checkout,P0073,Mobile,Referral,Australia
333,U333_S4,2024-01-09 06:15:05,product_view,P0023,Desktop,Organic Search,United States
6606,U6606_S2,2024-01-09 06:48:33,product_view,P0027,Mobile,Organic Search,France
2144,U2144_S2,2024-01-09 07:41:39,add_to_cart,P0114,Tablet,Social,Germany
4311,U4311_S2,2024-01-09 07:44:11,product_view,P0041,Mobile,Paid Search,France
2695,U2695_S5,2024-01-09 08:08:52,purchase,P0025,Desktop,Email,Australia
7313,U7313_S1,2024-01-09 08:12:24,signup,,Desktop,Email,United States
6144,U6144_S5,2024-01-09 08:17:45,product_view,P0072,Desktop,Paid Search,Canada
3524,U3524_S1,2024-01-09 08:43:24,signup,,Tablet,Email,Canada
6968,U6968_S5,2024-01-09 09:06:51,product_view,P0036,Tablet,Email,United Kingdom
8264,U8264_S3,2024-01-09 09:16:52,checkout,P0034,Tablet,Paid Search,United Kingdom
4103,U4103_S4,2024-01-09 09:38:45,product_view,P0086,Desktop,Social,France
5200,U5200_S3,2024-01-09 09:44:05,add_to_cart,P0064,Desktop,Referral,Australia
2392,U2392_S1,2024-01-09 09:51:12,signup,,Desktop,Referral,United Kingdom
2962,U2962_S1,2024-01-09 09:57:19,signup,,Tablet,Referral,Australia
3286,U3286_S4,2024-01-09 09:57:41,checkout,P0017,Desktop,Social,United Kingdom
1920,U1920_S2,2024-01-09 10:13:08,add_to_cart,P0033,Tablet,Referral,Germany
6656,U6656_S1,2024-01-09 10:25:14,signup,,Desktop,Organic Search,France
2782,U2782_S3,2024-01-09 10:44:46,add_to_cart,P0063,Desktop,Organic Search,United States
2862,U2862_S3,2024-01-09 11:25:39,product_view,P0113,Tablet,Social,France
3488,U3488_S1,2024-01-09 11:26:25,signup,,Mobile,Paid Search,Australia
6656,U6656_S2,2024-01-09 11:32:14,product_view,P0087,Desktop,Organic Search,France
6226,U6226_S2,2024-01-09 11:53:29,product_view,P0075,Mobile,Email,United Kingdom
815,U815_S6,2024-01-09 12:04:10,product_view,P0091,Tablet,Paid Search,Canada
1516,U1516_S2,2024-01-09 12:18:01,product_view,P0033,Mobile,Referral,France
2793,U2793_S4,2024-01-09 12:31:25,checkout,P0105,Tablet,Paid Search,Canada
8050,U8050_S1,2024-01-09 12:59:42,signup,,Mobile,Email,United Kingdom
5200,U5200_S4,2024-01-09 13:26:05,product_view,P0021,Desktop,Referral,Australia
2269,U2269_S4,2024-01-09 13:28:35,product_view,P0007,Mobile,Paid Search,Germany
6226,U6226_S3,2024-01-09 13:29:29,add_to_cart,P0014,Mobile,Email,United Kingdom
85,U85_S1,2024-01-09 13:50:04,signup,,Desktop,Social,United Kingdom
647,U647_S1,2024-01-09 13:53:43,signup,,Tablet,Referral,Australia
4345,U4345_S3,2024-01-09 14:02:47,add_to_cart,P0083,Desktop,Paid Search,Australia
4916,U4916_S5,2024-01-09 14:03:03,product_view,P0096,Tablet,Organic Search,France
7150,U7150_S1,2024-01-09 14:04:20,signup,,Mobile,Email,United Kingdom
4748,U4748_S3,2024-01-09 14:11:56,add_to_cart,P0062,Mobile,Referral,Australia
1921,U1921_S4,2024-01-09 14:17:40,checkout,P0088,Mobile,Social,Germany
569,U569_S1,2024-01-09 15:11:17,signup,,Tablet,Organic Search,Canada
7313,U7313_S2,2024-01-09 15:13:24,product_view,P0067,Desktop,Email,United States
3217,U3217_S1,2024-01-09 15:22:51,signup,,Tablet,Social,France
8139,U8139_S1,2024-01-09 15:45:45,signup,,Tablet,Referral,United Kingdom
4184,U4184_S1,2024-01-09 16:00:16,signup,,Mobile,Email,United States
7245,U7245_S4,2024-01-09 16:54:07,checkout,P0066,Mobile,Social,United Kingdom
130,U130_S2,2024-01-09 17:00:05,product_view,P0043,Desktop,Organic Search,Australia
3935,U3935_S1,2024-01-09 17:01:56,signup,,Mobile,Email,Australia
8431,U8431_S1,2024-01-09 17:17:40,signup,,Desktop,Referral,Canada
5326,U5326_S4,2024-01-09 17:31:10,checkout,P0071,Tablet,Referral,Australia
574,U574_S1,2024-01-09 17:43:18,signup,,Desktop,Organic Search,United States
982,U982_S3,2024-01-09 17:48:03,purchase,P0078,Desktop,Social,Australia
6272,U6272_S1,2024-01-09 18:03:39,signup,,Desktop,Social,United Kingdom
2695,U2695_S6,2024-01-09 18:15:52,product_view,P0075,Desktop,Email,Australia
155,U155_S2,2024-01-09 18:29:52,product_view,P0062,Tablet,Email,United States
1272,U1272_S1,2024-01-09 18:35:07,signup,,Mobile,Organic Search,France
2251,U2251_S2,2024-01-09 18:58:36,product_view,P0017,Desktop,Email,United Kingdom
5850,U5850_S4,2024-01-09 19:20:26,purchase,P0091,Mobile,Referral,Canada
5630,U5630_S3,2024-01-09 19:22:52,add_to_cart,P0004,Desktop,Organic Search,France
3939,U3939_S1,2024-01-09 19:48:32,signup,,Mobile,Organic Search,France
8103,U8103_S3,2024-01-09 20:04:30,add_to_cart,P0057,Desktop,Paid Search,Germany
856,U856_S1,2024-01-09 20:15:41,signup,,Mobile,Email,Canada
2655,U2655_S2,2024-01-09 20:19:39,product_view,P0083,Tablet,Referral,Australia
2739,U2739_S2,2024-01-09 20:21:52,product_view,P0105,Mobile,Paid Search,France
6286,U6286_S1,2024-01-09 20:22:44,signup,,Desktop,Social,Canada
1621,U1621_S5,2024-01-09 20:25:28,purchase,P0074,Mobile,Email,Germany
7844,U7844_S1,2024-01-09 20:36:00,signup,,Tablet,Referral,Germany
8354,U8354_S1,2024-01-09 20:43:47,signup,,Tablet,Referral,Australia
7536,U7536_S1,2024-01-09 20:46:55,signup,,Tablet,Organic Search,Australia
